iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
1977 194 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.80 15.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 194 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 15.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 194 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.00 15.80 -999.00 -999.00 20.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 15.00 53.30 -999.00
1977 194 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.90 16.00 -999.00 -999.00 121.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.00 158.60 -999.00
1977 194 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.00 16.90 -999.00 -999.00 223.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 172.00 148.80 -999.00
1977 194 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.10 18.10 -999.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 205.00 168.20 -999.00
1977 194 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.80 18.60 -999.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 303.00 156.90 -999.00
1977 194 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.80 18.80 -999.00 -999.00 201.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 201.00 0.00 -999.00
1977 194 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.20 19.70 -999.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 245.00 70.00 -999.00
1977 194 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.20 20.40 -999.00 -999.00 461.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 293.00 209.90 -999.00
1977 194 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.10 18.50 -999.00 -999.00 236.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 236.00 0.00 -999.00
1977 194 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.30 18.10 -999.00 -999.00 203.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 203.00 0.00 -999.00
1977 194 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.40 13.30 -999.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 227.00 86.30 -999.00
1977 194 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.20 12.90 -999.00 -999.00 245.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 193.00 80.50 -999.00
1977 194 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 12.10 -999.00 -999.00 191.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 151.00 74.20 -999.00
1977 194 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.60 12.00 -999.00 -999.00 131.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 105.00 62.30 -999.00
1977 194 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.30 11.70 -999.00 -999.00 53.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.00 0.00 -999.00
1977 194 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.20 11.40 -999.00 -999.00 13.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 13.00 0.00 -999.00
1977 194 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.50 11.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 194 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.60 10.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 194 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.80 10.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.60 10.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.80 10.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.60 10.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.10 9.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.50 9.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.00 8.90 -999.00 -999.00 40.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 21.00 207.60 -999.00
1977 195 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.50 9.00 -999.00 -999.00 136.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 59.00 363.00 -999.00
1977 195 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.10 10.20 -999.00 -999.00 246.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 98.00 434.50 -999.00
1977 195 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.50 11.80 -999.00 -999.00 351.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 131.00 470.50 -999.00
1977 195 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.10 12.60 -999.00 -999.00 508.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 145.00 621.30 -999.00
1977 195 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.10 12.60 -999.00 -999.00 534.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 187.00 508.40 -999.00
1977 195 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 46.20 14.40 -999.00 -999.00 667.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 180.00 644.50 -999.00
1977 195 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.50 15.10 -999.00 -999.00 696.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 186.00 638.50 -999.00
1977 195 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.80 15.80 -999.00 -999.00 694.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 185.00 629.40 -999.00
1977 195 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.40 16.20 -999.00 -999.00 661.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 178.00 615.40 -999.00
1977 195 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 40.80 15.20 -999.00 -999.00 630.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 192.00 600.90 -999.00
1977 195 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 41.90 14.80 -999.00 -999.00 506.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 201.00 473.10 -999.00
1977 195 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.70 15.00 -999.00 -999.00 379.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 146.00 433.20 -999.00
1977 195 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.00 14.40 -999.00 -999.00 263.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 114.00 358.40 -999.00
1977 195 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.40 15.40 -999.00 -999.00 135.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 261.50 -999.00
1977 195 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 56.70 13.40 -999.00 -999.00 44.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 20.00 149.90 -999.00
1977 195 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.30 11.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.00 10.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 195 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.00 9.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 74.80 8.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 76.30 7.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.10 7.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.00 7.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.50 7.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.10 7.00 -999.00 -999.00 51.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 17.00 381.80 -999.00
1977 196 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.70 8.30 -999.00 -999.00 184.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.00 672.40 -999.00
1977 196 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 69.60 10.30 -999.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.00 809.80 -999.00
1977 196 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.80 11.10 -999.00 -999.00 480.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.00 876.50 -999.00
1977 196 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.90 12.40 -999.00 -999.00 614.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.00 917.10 -999.00
1977 196 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.70 14.00 -999.00 -999.00 663.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.00 802.10 -999.00
1977 196 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.50 14.60 -999.00 -999.00 665.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 172.00 653.90 -999.00
1977 196 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.90 14.20 -999.00 -999.00 544.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 232.00 391.40 -999.00
1977 196 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.00 16.60 -999.00 -999.00 620.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 206.00 512.90 -999.00
1977 196 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.80 15.80 -999.00 -999.00 662.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 171.00 626.80 -999.00
1977 196 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.60 17.80 -999.00 -999.00 531.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 180.00 482.50 -999.00
1977 196 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.80 16.60 -999.00 -999.00 460.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 241.00 340.50 -999.00
1977 196 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 58.50 17.20 -999.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 127.00 414.00 -999.00
1977 196 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.70 16.10 -999.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.00 533.80 -999.00
1977 196 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.00 15.80 -999.00 -999.00 159.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 48.00 389.60 -999.00
1977 196 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.80 15.60 -999.00 -999.00 33.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 15.00 113.90 -999.00
1977 196 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 65.40 14.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.90 14.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 196 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.20 13.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.40 13.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.50 13.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.10 13.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.60 11.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.30 10.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.00 8.80 -999.00 -999.00 45.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 18.00 312.10 -999.00
1977 197 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.50 9.00 -999.00 -999.00 164.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.00 550.10 -999.00
1977 197 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.30 11.20 -999.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 67.00 776.80 -999.00
1977 197 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 71.60 13.00 -999.00 -999.00 470.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.00 839.60 -999.00
1977 197 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.40 17.80 -999.00 -999.00 619.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 97.00 899.60 -999.00
1977 197 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 63.60 18.00 -999.00 -999.00 699.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 162.00 791.10 -999.00
1977 197 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.30 17.60 -999.00 -999.00 731.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 125.00 805.70 -999.00
1977 197 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.40 16.80 -999.00 -999.00 1003.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 341.00 832.30 -999.00
1977 197 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 51.10 17.20 -999.00 -999.00 1003.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 341.00 821.90 -999.00
1977 197 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 47.70 17.20 -999.00 -999.00 923.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 294.00 804.60 -999.00
1977 197 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.40 16.80 -999.00 -999.00 828.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 266.00 774.30 -999.00
1977 197 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.80 16.20 -999.00 -999.00 701.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 230.00 734.30 -999.00
1977 197 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 66.10 17.40 -999.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 164.00 203.90 -999.00
1977 197 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.10 16.00 -999.00 -999.00 138.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 102.00 87.40 -999.00
1977 197 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.00 14.60 -999.00 -999.00 73.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 63.60 -999.00
1977 197 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.10 14.20 -999.00 -999.00 14.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 11.00 19.20 -999.00
1977 197 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.90 13.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.00 13.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 197 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.20 12.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.20 12.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.70 12.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.70 12.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.80 12.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 80.80 12.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 12.60 -999.00 -999.00 18.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 11.00 83.40 -999.00
1977 198 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.80 12.80 -999.00 -999.00 104.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.00 239.40 -999.00
1977 198 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.10 14.20 -999.00 -999.00 170.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 103.00 200.80 -999.00
1977 198 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.10 14.20 -999.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 202.00 221.20 -999.00
1977 198 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.80 13.60 -999.00 -999.00 394.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 259.00 233.50 -999.00
1977 198 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.80 14.20 -999.00 -999.00 467.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 305.00 239.40 -999.00
1977 198 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.10 14.60 -999.00 -999.00 452.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 272.00 239.90 -999.00
1977 198 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 75.20 16.40 -999.00 -999.00 444.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 254.00 239.40 -999.00
1977 198 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.80 17.80 -999.00 -999.00 444.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 254.00 236.40 -999.00
1977 198 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 64.00 15.80 -999.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 254.00 116.70 -999.00
1977 198 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.90 15.00 -999.00 -999.00 312.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 230.00 113.20 -999.00
1977 198 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.00 15.00 -999.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 194.00 106.30 -999.00
1977 198 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.00 14.80 -999.00 -999.00 192.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 148.00 82.60 -999.00
1977 198 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.80 13.80 -999.00 -999.00 126.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 103.00 56.10 -999.00
1977 198 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.80 13.80 -999.00 -999.00 64.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.00 35.60 -999.00
1977 198 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.30 12.40 -999.00 -999.00 12.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 10.00 13.00 -999.00
1977 198 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.80 12.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.40 12.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 198 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 98.70 11.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 11.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 91.10 11.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.10 11.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.50 11.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 89.80 10.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
1977 199 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.00 9.60 -999.00 -999.00 16.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 14.00 24.60 -999.00
1977 199 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 95.40 10.70 -999.00 -999.00 77.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 66.00 54.40 -999.00
1977 199 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.10 10.60 -999.00 -999.00 138.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 104.00 102.70 -999.00
1977 199 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.60 13.00 -999.00 -999.00 192.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 148.00 95.90 -999.00
1977 199 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.40 12.20 -999.00 -999.00 181.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 181.00 0.00 -999.00
1977 199 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.30 12.40 -999.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 225.00 91.90 -999.00
1977 199 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.00 13.00 -999.00 -999.00 370.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 370.00 0.00 -999.00
1977 199 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 91.20 13.40 -999.00 -999.00 387.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 387.00 0.00 -999.00
1977 199 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.90 13.80 -999.00 -999.00 385.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 385.00 0.00 -999.00
1977 199 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 86.60 14.20 -999.00 -999.00 368.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 368.00 0.00 -999.00
1977 199 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.40 13.20 -999.00 -999.00 379.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 379.00 0.00 -999.00
1977 199 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.30 12.40 -999.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 300.00 0.00 -999.00
